,date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
290,2018-07-24,0.85408336,0.8336832,0.786881,0.7475042,0.8018225,0.83964896,,0.84616417,0.8572191,0.8380262,0.81816256,0.7652798,0.82584625,0.81422514,0.8218078,,0.86090666,0.8623179,0.8334873,0.8341928,0.8335456,0.83474445,0.82588494,0.8481716,,0.8702957,0.8634065,0.8611744,0.8562433,0.85217416,0.829933,0.8359986,0.85022366,,,0.86324716,0.867352,0.8576786,0.8513391,0.80807436,0.8271966,,,,0.86648726,0.8690202,0.86674803,0.8057537,0.7878766,0.8249241,,,,,0.86376685,0.87013394,0.8473216,,,,,,,0.8639155,0.86575675,0.82597685,0.8142893,,,,0.82175475,
291,2018-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,2018-08-07,0.852087,0.8317252,0.80135065,0.7739176,0.8109418,0.83531135,0.8425821,0.8404314,0.8465321,0.82646286,0.80928963,0.7724859,0.8311268,0.80875474,0.8127665,0.830688,0.85416126,0.85708326,0.81749356,0.8219389,0.819465,0.8248439,0.81626797,0.8384482,0.834833,0.8625217,0.8568952,0.8410987,0.8412408,0.8366151,0.8223899,0.8243706,0.84553593,0.8573582,0.8632448,0.85976535,0.84889865,0.84038687,0.8275286,0.8020473,0.8141422,0.8459272,0.85898995,0.8679272,0.8659455,0.8534893,0.85367674,0.7774089,0.76844215,0.81254363,0.83838797,0.86034155,0.8626371,0.8626662,0.84875953,0.858132,0.82573646,0.77179563,0.80370384,0.8203612,0.8470615,0.84046584,0.8524508,0.8535743,0.8519679,0.8066831,0.8045698,0.80862427,0.81941336,0.81258434,0.8348917,0.85390776
293,2018-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,2018-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,2018-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,2018-09-04,0.82421356,0.7990141,0.75831354,0.7374859,0.78494793,0.8073514,0.81120944,0.8072217,0.8090139,0.7994964,0.7823475,0.73886,0.80452365,0.7893116,0.79505587,0.8019622,0.8117906,0.8137776,0.7903027,0.7950961,0.7942452,0.8077482,0.7940069,0.8136397,0.8008096,0.82610327,0.8148175,0.8181665,0.8190482,0.8159163,0.797072,0.80249524,0.811774,0.82693225,0.8287888,0.81387025,0.8272837,0.81593513,0.8061734,0.7739636,0.79324484,0.8104758,0.82661563,0.8334472,0.8252282,0.84037566,0.831537,0.74616504,0.7425133,0.7900706,0.80113673,0.82302254,0.8276757,0.82761645,0.83604276,0.8349716,0.8074513,0.74513596,0.77786255,0.7835636,0.81928724,0.8182026,0.81307566,0.8397657,0.83428395,0.7898354,0.7696804,0.780072,0.78863823,0.80374765,0.8063104,0.8120885
297,2018-09-11,0.82421356,0.7990141,0.75831354,0.7374859,0.78494793,0.8073514,0.81120944,0.8072217,0.8090139,0.7994964,0.7823475,0.73886,0.80452365,0.7893116,0.79505587,0.8019622,0.8117906,0.8137776,0.7903027,0.7950961,0.7942452,0.8077482,0.7940069,0.8136397,0.8008096,0.82610327,0.8148175,0.8181665,0.8190482,0.8159163,0.797072,0.80249524,0.811774,0.82693225,0.8287888,0.81387025,0.8272837,0.81593513,0.8061734,0.7739636,0.79324484,0.8104758,0.82661563,0.8334472,0.8252282,0.84037566,0.831537,0.74616504,0.7425133,0.7900706,0.80113673,0.82302254,0.8276757,0.82761645,0.83604276,0.8349716,0.8074513,0.74513596,0.77786255,0.7835636,0.81928724,0.8182026,0.81307566,0.8397657,0.83428395,0.7898354,0.7696804,0.780072,0.78863823,0.80374765,0.8063104,0.8120885
298,2018-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,2018-09-25,0.88604677,0.88031965,0.85481036,0.82579637,0.85790485,0.8683101,0.87427574,0.87718505,0.8694989,0.8662018,0.85046554,0.8260733,0.8580326,0.85108966,0.86238843,0.868337,0.87974185,0.87764364,0.85620695,0.85596186,0.8550825,0.85746527,0.8547555,0.869541,0.84673434,0.8905124,0.88025534,0.8736439,0.8711833,0.87609625,0.85311085,0.860583,0.8656009,0.85970664,0.89615417,0.8902741,0.8829678,0.86821795,0.86575043,0.8278443,0.8562679,0.8646584,,0.9058629,0.8962963,0.8905124,0.8857846,0.7823212,0.7939559,0.84419423,0.8560572,0.8763109,0.89494115,0.89630896,0.887914,0.8877411,0.86282533,0.79700506,0.83230454,0.8390173,0.87410235,0.88073194,0.8861131,0.88772136,0.8910387,0.84918284,0.82362956,0.8280676,0.83577603,,,0.8895193
300,2018-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,2018-10-09,0.83930224,0.83102894,0.8188096,0.76730955,0.79663354,0.8116774,0.8006501,0.8032806,0.7973295,0.81491613,0.8033197,0.7835608,0.81280184,0.81015277,0.8032166,0.79932946,0.8034245,0.79844236,0.80884606,0.81002945,0.8091143,0.8228191,0.808563,0.80379033,0.7923814,0.7927528,0.8017155,0.8333255,0.8293455,0.83371663,0.8035282,0.80290353,0.7988781,0.77740896,0.80057585,0.793581,0.84412104,0.825828,0.81996506,0.7701548,0.7995263,0.7988588,0.7961664,0.81483245,0.7928275,0.8584447,0.8468601,0.75625163,0.7431051,0.78864974,0.7983668,0.80406874,0.8108457,0.8095644,0.85323745,0.8471711,0.81471616,0.76274997,0.78331155,0.7893568,0.8019372,0.7904948,0.81061125,0.8514559,0.84931856,0.79925126,0.7786188,0.7791326,0.7822395,0.804903,0.7818678,0.812988
302,2018-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,2018-10-23,0.1705682,0.12814938,0.08594408,0.06599936,,,,,,0.13653307,0.119943425,0.08574665,,,,,,,0.09715622,0.09748079,0.08593221,,,,,,,0.06878391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,2018-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,2018-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,2018-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,2018-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,2018-11-27,0.47627637,0.4684793,0.45381686,0.46520036,0.48326272,0.5024973,0.48974732,0.45170408,0.46351302,0.47522053,0.4728384,0.4623372,0.50084066,0.51827866,0.5231772,0.48142198,0.44539568,0.44188517,0.46657324,0.47960448,0.4913604,0.5287785,0.52511865,0.52433956,0.4626261,0.444845,0.43652546,0.5185368,0.53470564,0.5422594,0.5147991,0.5171854,0.49430737,0.44955885,0.43713927,0.42630142,0.5164237,0.53864753,0.5402521,0.5158237,0.4956569,0.46454427,0.437055,0.4294345,0.43065277,0.5171232,0.510692,0.5021675,0.508743,0.47986752,0.4544377,0.41936377,0.43298295,0.43795228,0.49145672,0.48634222,0.49231556,0.47941402,0.45614007,0.44493192,0.42041945,0.4195224,0.42420363,0.5123251,0.51591635,0.49540764,0.45646033,0.4376546,0.42474997,0.4343477,0.42717066,0.43168628
309,2018-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,2018-12-11,0.10696514,0.12215769,0.1277786,0.12981433,0.12352372,0.13168971,0.13653745,0.14010824,0.12812364,0.092156015,0.11692568,0.14122446,0.12456133,0.1020088,0.11189729,0.119983084,0.11786352,0.11184234,0.08879635,0.09629662,0.13807961,0.082541585,0.06904824,0.09089977,0.0962403,0.09669278,0.101031035,0.07288612,0.080057524,0.096627414,0.059204493,0.060238175,0.050293017,0.06707073,0.08275954,0.08842091,0.044464592,0.059944432,0.0743035,0.04579004,0.04285152,0.038142297,0.046056155,0.06343884,0.06401642,0.026897226,0.027351432,0.025181346,0.025246644,0.0400707,0.045376696,0.03946611,0.04103331,0.042764958,0.03198703,0.019939806,0.017648056,0.0144616775,0.023106154,0.051019263,0.048796784,0.044073883,0.04649382,0.027842948,0.033888564,0.037236627,0.01957013,0.033758495,0.037906166,0.04277749,0.049244743,0.051657706
311,2018-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,2018-12-25,0.65973073,,,0.72340876,0.6823316,0.6736956,,0.63497454,0.6984696,0.65618986,0.6805108,0.7229303,0.6967646,0.6685169,0.67232823,0.6314268,0.5807953,0.6826333,0.635084,0.6600817,0.64811784,0.70415705,0.65219486,0.6534069,0.41546762,0.48649365,0.51282376,0.73255897,0.7307156,0.74333376,0.6536614,0.6162261,0.56862956,0.46491346,0.48635277,0.53554755,0.7630007,0.7355155,0.6923269,0.61461663,0.62521636,0.4657804,0.5373237,0.6001436,0.62488014,0.8010671,0.7677704,0.6329923,0.59951895,0.53742343,0.4623413,0.4547611,0.6336274,,,0.7633604,0.728617,,0.39941394,0.46668658,0.5704646,0.52742463,0.5348651,0.7840393,0.79831517,0.6611406,0.392554,0.34071523,0.3011272,0.37368748,0.46812323,0.5200495
313,2019-01-01,0.65973073,,,0.72340876,0.6823316,0.6736956,,0.63497454,0.6984696,0.65618986,0.6805108,0.7229303,0.6967646,0.6685169,0.67232823,0.6314268,0.5807953,0.6826333,0.635084,0.6600817,0.64811784,0.70415705,0.65219486,0.6534069,0.41546762,0.48649365,0.51282376,0.73255897,0.7307156,0.74333376,0.6536614,0.6162261,0.56862956,0.46491346,0.48635277,0.53554755,0.7630007,0.7355155,0.6923269,0.61461663,0.62521636,0.4657804,0.5373237,0.6001436,0.62488014,0.8010671,0.7677704,0.6329923,0.59951895,0.53742343,0.4623413,0.4547611,0.6336274,0.6949566,0.8004018,0.7633604,0.728617,,0.39941394,0.46668658,0.5704646,0.52742463,0.5348651,0.7840393,0.79831517,0.6611406,0.392554,0.34071523,0.3011272,0.37368748,0.46812323,0.5200495
314,2019-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,2019-01-15,,,,,,0.0027779255,0.0013534626,0.0013056792,0.0063829846,,,,,0.0007494107,0.0036570167,0.002924804,0.0028969727,0.006289505,,,,,0.00043233228,0.0008365163,0.0061725625,0.006761558,0.008515475,,,,,,0.00095515134,0.007023022,0.01255873,0.013740183,,,,,0.0012459409,0.0038727073,0.005077514,0.0154527025,0.01729641,,,,,0.0003014823,0.0053673224,0.004875846,0.013530716,0.0215124,,,,,0.0005265933,0.0044119135,0.006411482,0.012050247,0.022914788,,,,,0.0049331146,0.008462205,0.010203745,0.010487807,0.011940137
316,2019-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,2019-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,2019-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,2019-02-12,0.5932491,0.61751395,0.634037,0.5939264,0.6077719,0.6170451,0.61488533,0.56071216,0.62714297,0.56922996,0.6076445,0.6177288,0.68007904,0.61662906,0.6021049,0.60228103,0.5893543,0.6167831,0.64663184,0.64926314,0.6346926,0.6528932,0.5991037,0.5845765,0.59038246,0.6046196,0.5842976,0.7247412,0.739628,0.7279474,0.6024961,0.5736257,0.5784528,0.59616333,0.56698686,0.58115804,0.7426926,0.7134983,0.64069784,0.5421977,0.5780627,0.5635399,0.5635108,0.57410085,0.6040727,0.7806639,0.74730986,0.5287161,0.47090596,0.5544408,0.56654435,0.5328716,0.568018,0.5827887,0.7615613,0.7450067,0.62802446,0.47749677,0.52283424,0.5468532,0.5620951,0.54327905,0.53487754,0.7705293,0.78988004,0.55685925,0.51416045,0.5303229,0.5650635,0.50177103,0.47573838,0.54489166
320,2019-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,2019-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,2019-03-05,0.54597896,0.5428555,0.53962594,0.5146604,0.5246368,0.5335061,0.5441529,0.4974622,0.54883415,0.5295217,0.54701,0.53281295,0.57024086,0.5562879,0.5345282,0.52937484,0.51873034,0.5294357,0.57325107,0.56618047,0.57958215,0.5601632,0.53406763,0.5155081,0.5215671,0.51869917,0.5409092,0.63640296,0.64542526,0.63613516,0.5151682,0.520299,0.50932825,0.5197468,0.51148176,0.51734453,0.6493194,0.6200394,0.5784423,0.48799306,0.51657933,0.5041906,0.47963372,0.48466516,0.52114165,0.68267024,0.6661563,0.46365485,0.4513795,0.49395633,0.49151984,0.4585442,0.49387646,0.4961789,0.6657055,0.64848465,0.56167686,0.44846922,0.4709788,0.49069214,0.4952396,0.4690455,0.49743152,0.68336785,0.6751935,0.49901485,0.45031607,0.49338198,0.49180552,0.49262348,0.44909352,0.48157066
323,2019-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,2019-03-19,0.6548344,0.672679,0.65459406,0.6167609,0.6173544,0.61296946,0.6168136,0.5925426,0.614196,0.6497212,0.6484511,0.62724537,0.65769434,0.6270018,0.613593,0.60450834,0.5981867,0.6106703,0.67573935,0.68099827,0.68916106,0.6384607,0.6052621,0.5813268,0.57134,0.58825505,0.61942035,0.71810544,0.7201827,0.7116563,0.5876588,0.5958815,0.57421815,0.5844212,0.6096163,0.63963836,0.7291947,0.7069287,0.64246076,0.56216145,0.5928336,0.5665731,0.5494928,0.5873382,0.632214,0.7634322,0.7370939,0.5235825,0.49407578,0.5752797,0.5497435,0.5433802,0.6141986,0.6181001,0.732407,0.72674525,0.6452037,0.50700635,0.5422611,0.5590698,0.5711919,0.59222555,0.614805,0.75028145,0.784751,0.5670085,0.5298127,0.57447594,0.57340276,0.5710587,0.5921813,0.6177612
325,2019-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,2019-04-02,0.681853,,0.72810054,0.6727551,0.6928079,0.69048464,0.70485437,0.6617317,0.6781831,0.73554456,,0.701638,0.73377603,0.6978881,0.6797877,0.68479663,0.6583545,0.67673147,,,,0.6989665,0.684115,0.66020304,0.64647245,0.67443335,0.6704851,0.76785797,0.76071215,0.75395346,0.67323595,0.6756305,0.64720297,0.6663135,0.6775918,,0.7866154,0.7647191,0.698058,0.6319225,0.6679007,0.6436911,0.6420912,0.6698782,0.70226777,0.8015077,0.7711547,0.59866226,0.55660725,0.6472135,0.6404663,0.6426981,0.67304367,0.68694866,0.77358437,0.76560193,0.68055063,0.587094,0.63291687,0.65391886,0.6549932,0.67032826,,0.7730896,0.80887616,0.61846733,0.6101452,0.6509698,0.66693175,0.6255648,0.62948704,0.6832751
327,2019-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,2019-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,2019-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,2019-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,2019-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,2019-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,2019-05-21,0.60905945,0.6130654,0.60249573,0.60270023,0.61343956,0.6199543,0.61908245,0.614109,0.6061876,0.6103069,0.61839396,0.60525835,0.61496454,0.6142498,0.61982393,0.62487215,0.6135796,0.59382087,0.6167095,0.61883515,0.6150369,0.61886436,0.6164724,0.6235085,0.6171253,0.59919435,0.5875699,0.6170699,0.6189885,0.6181984,0.61362785,0.6211957,0.6200436,0.6065429,0.5899014,0.58534664,0.61551607,0.6172482,0.6123199,0.61934656,0.6217288,0.61203563,0.59986645,0.5932834,0.5945507,0.6129188,0.61564565,0.6107081,0.6130198,0.6197087,0.60868794,0.6023357,0.60386616,0.60499656,0.60204476,0.60784996,0.609952,0.6066372,0.6096477,0.60589004,0.60061705,0.60546803,0.60760945,0.5993522,0.601206,0.58944637,0.59868336,0.6111485,0.60965586,0.5968583,0.59826297,0.61273533
334,2019-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,2019-06-04,0.22819918,0.23262426,0.2319619,0.23624751,0.2394379,0.23863508,0.23907293,0.24777488,0.25674304,0.23329066,0.23306663,0.23256321,0.23502856,0.23638707,0.23429282,0.23636657,0.24476442,0.25154665,0.22845422,0.22852348,0.23194478,0.23155856,0.2370217,0.23603249,0.24118188,0.24902299,0.25400203,0.22275011,0.22401106,0.22835013,0.23215805,0.23832496,0.24500386,0.24853437,0.25658253,0.2628763,0.22373414,0.22745764,0.22961539,0.23572017,0.24277982,0.25002083,0.25291806,0.2598633,0.26819587,0.2242334,0.23038806,0.23343605,0.23891956,0.24586497,0.25356933,0.25258076,0.25351733,0.25899044,0.22767465,0.22892979,0.22644562,0.23971802,0.24725263,0.25204396,0.24999532,0.24448209,0.24906856,0.2166516,0.22182773,0.22189382,0.22697458,0.24851651,0.24830286,0.24443692,0.24310721,0.24851274
336,2019-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,2019-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,2019-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72386295,,0.75761104,,,
339,2019-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,2019-07-09,0.084453546,0.09929854,0.1269333,0.09385695,,,,,,0.08386735,0.09208711,0.107035704,,,,,,,0.0784773,0.08564275,,,,,,,,0.07774897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026473884,0.021320214,,,,,,,
341,2019-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,2019-07-23,0.18385169,0.15924597,0.16255066,0.25664136,0.3078185,0.46312985,0.87325233,0.89077926,0.89115036,0.23528562,0.21236983,0.24329923,0.5734459,0.59206486,0.73121464,0.8914912,0.8817505,0.86220425,0.4046917,0.40455684,0.45641103,0.8213594,0.8640828,0.8774146,0.8706792,0.85486853,0.84796166,0.5651064,0.82140964,0.86996967,0.868179,0.81324977,0.8804354,0.8936453,0.87273276,0.87064415,0.6052388,0.8240405,0.92757374,0.73869014,0.6750223,0.7962221,0.85895944,0.857329,0.8658054,0.61652917,0.7405338,0.8096919,0.67957467,0.6826979,0.7689689,0.7829419,0.7859919,0.8045066,0.5690647,0.61108917,0.6703691,0.5918997,0.59878397,0.69539106,0.7111207,0.66145974,0.6887914,0.31659615,0.4383596,0.44427806,0.52521664,0.45662615,0.47669777,0.5036592,0.5123402,0.5385574
343,2019-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,2019-08-06,0.6987038,0.77330387,0.7689084,0.6969922,0.73119843,0.76966125,0.7476544,0.7295433,0.7216166,0.6890293,0.73508155,0.7212056,0.6630581,0.703116,0.77837265,0.7237446,0.6872621,0.6832733,0.6834266,0.7062305,0.6910363,0.6327549,0.6841172,0.76791525,0.7016208,0.647867,0.656319,0.6530439,0.68031204,0.65633434,0.6320497,0.66629934,0.69317126,0.6747946,0.66791445,0.6816553,0.66171795,0.70651305,0.6666018,0.61523646,0.6299941,0.64581347,0.63783693,0.6490129,0.7169751,0.60486287,0.67312956,0.7549934,0.62356234,0.6042091,0.6110393,0.62478864,0.64031655,0.7798751,0.61381316,0.6726709,0.73818564,0.614836,0.59037435,0.5910128,0.6336917,0.6737644,0.778162,0.60182387,0.6783701,0.7131438,0.7435406,0.58847433,0.58892596,0.63073033,0.68594104,0.7519624
345,2019-08-13,0.6987038,0.77330387,0.7689084,0.6969922,0.73119843,0.76966125,0.7476544,0.7295433,0.7216166,0.6890293,0.73508155,0.7212056,0.6630581,0.703116,0.77837265,0.7237446,0.6872621,0.6832733,0.6834266,0.7062305,0.6910363,0.6327549,0.6841172,0.76791525,0.7016208,0.647867,0.656319,0.6530439,0.68031204,0.65633434,0.6320497,0.66629934,0.69317126,0.6747946,0.66791445,0.6816553,0.66171795,0.70651305,0.6666018,0.61523646,0.6299941,0.64581347,0.63783693,0.6490129,0.7169751,0.60486287,0.67312956,0.7549934,0.62356234,0.6042091,0.6110393,0.62478864,0.64031655,0.7798751,0.61381316,0.6726709,0.73818564,0.614836,0.59037435,0.5910128,0.6336917,0.6737644,0.778162,0.60182387,0.6783701,0.7131438,0.7435406,0.58847433,0.58892596,0.63073033,0.68594104,0.7519624
346,2019-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,2019-08-27,0.81246126,0.8184783,0.80179995,0.79508835,0.83369803,0.83894706,0.8403844,0.8287971,0.83359295,0.8131927,0.81708765,0.8037464,0.8304926,0.83740515,0.83589715,0.84314764,0.8466799,0.8367661,0.8278598,0.8273156,0.8276521,0.84137946,0.84536785,0.84882474,0.8398679,0.8482273,0.84137857,0.83797663,0.818772,0.8343264,0.848737,0.85804594,0.8592278,0.8421096,0.8459724,0.8468124,0.8410548,0.79228497,0.8244881,0.8391623,0.8572765,0.856665,0.84200245,0.8357673,0.8511315,0.84601396,0.85343575,0.8401939,0.8392412,0.86017597,0.8508107,0.84568614,0.86135876,0.8727098,0.83758134,0.8581296,0.84266824,0.84642607,0.8533489,0.83525133,0.84678936,0.8467709,0.8642134,0.8483376,0.8524239,0.82098234,0.87628025,0.8524023,0.83723795,0.8309476,0.8499229,0.874704
348,2019-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,2019-09-10,0.8640469,0.87904835,0.86242163,0.8635948,0.88260525,0.8750882,0.8891274,0.8727549,0.8436966,0.87239003,0.8670045,0.8588717,0.87527937,0.87614584,0.87192935,0.8754544,0.88582623,0.8800548,0.87791026,0.8714348,0.8738089,0.8762437,0.87909985,0.8770055,0.8631525,0.88487536,0.88661563,0.8852843,0.8806533,0.87760967,0.8748497,0.8799492,0.87744904,0.8697705,0.89390266,0.88720745,0.88935393,0.8808579,0.87424606,0.8613655,0.8781063,0.8771065,0.8802245,0.8910846,0.8985904,0.89576066,0.88651586,0.83882415,0.82441485,0.8759833,0.88286763,0.8813893,0.8925337,0.89763904,0.88937396,0.88779503,0.8622271,0.8452362,0.85408974,0.858774,0.8652489,0.8711476,0.87806976,0.8921683,0.88999844,0.8504197,0.87418085,0.8622509,0.8698837,0.86443937,0.8857111,0.8874511
350,2019-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,2019-09-24,0.84701705,0.85424644,0.83752596,0.83134776,0.8544811,0.84901124,0.8437342,0.8416273,0.8099509,0.84027255,0.8484935,0.8379691,0.8542006,0.8484541,0.8403194,0.8343059,0.8385679,0.8269076,0.8527091,0.8526448,0.8509493,0.8555382,0.8502717,0.83534986,0.8134757,0.8456508,0.8462471,0.85678124,0.8615822,0.86058164,0.8584273,0.8540218,0.83586705,0.80114585,0.8367544,0.85049015,0.8631188,0.8566695,0.86333406,0.830867,0.8517632,0.83672386,0.83083814,0.8358735,0.86240274,0.87164015,0.8700618,0.8146298,0.8137318,0.84201604,0.84024376,0.83111626,0.84152913,0.8573566,0.87078094,0.8741315,0.8563818,0.8373439,0.8283584,0.82059866,0.83407104,0.8265034,0.8396031,0.87632835,0.8756427,0.8350542,0.85174704,0.83200645,0.8206296,0.83419,0.8326175,0.8587076
352,2019-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,2019-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,2019-10-15,0.8484928,,,0.8389709,0.84412515,0.8313434,0.82375246,0.81482154,0.798937,0.84187114,0.8495504,,0.8565362,0.8451413,0.828124,0.8181192,0.8300369,,,0.8489498,0.8533722,0.85687864,0.8442293,0.81955016,0.79569864,,,0.85343504,0.85436004,0.8567754,0.8548717,0.8422441,0.81347513,0.78481686,,,0.8576316,0.85199904,0.85570467,,,,,,,0.87411886,0.8678683,0.80678463,,,,,,,0.8681887,0.86734426,0.85429573,,,,0.81289095,0.7845485,0.81381744,0.8696334,0.87179244,0.8294284,,,0.7981527,,0.8222769,0.84132826
355,2019-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,2019-10-29,0.00020191491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008951574,,,,,,,,
357,2019-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,2019-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
