,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,date
13,0.5212017267631733,0.527642045876273,0.5581845014126198,0.5103887127922319,0.606521293380724,0.5243400402119743,0.6040578529698806,0.5887878185911448,0.5574435244779382,0.5887270304468114,0.5074856854187961,0.4939123247276688,0.6570664398860745,0.6014569409096333,0.6537380957657309,0.6552720418582875,0.6239201989907617,0.7514833827856827,0.6580211810346327,0.6626948809089188,0.6219148831153254,0.5663518243757911,0.8128427592857064,0.6236409937292822,0.7700637094814421,2017-04-02
14,0.5684962757892975,0.5806818939459314,0.611764722033489,0.5609642774055248,0.6546782727098377,0.5716840884297324,0.65785080531143,0.6400465016450054,0.6151075494972258,0.6467536636517743,0.5589721678966733,0.5436235283095922,0.7230567276139851,0.6491742830550093,0.7128414172571393,0.7123734199129852,0.6783133310752062,0.772647873433282,0.7137457151759445,0.7166329385117098,0.68076504369184,0.6094351164881247,0.8352821079371764,0.6820656234776528,0.7986920906656174,2017-04-09
15,0.6188984795181139,0.6341423761677892,0.6668658322619597,0.613735031234212,0.7027333833826596,0.6223609488582109,0.7120059720613093,0.6932927957900067,0.6757493033645388,0.7059559873693253,0.6149380441494053,0.5967303957526169,0.7867242474325601,0.6976680330677825,0.7689043356486507,0.7682024825887629,0.7340141982700903,0.794904168151118,0.7679059634879313,0.7688465107497524,0.7358136638554067,0.6516859389416397,0.856442104161731,0.7370702017548705,0.8279837487231918,2017-04-16
16,0.6699480985964221,0.6860926784378775,0.7208103622414952,0.666111859153749,0.7489686754943401,0.673519674129739,0.76361705499544,0.7456716122573203,0.7359500221341901,0.762219436962807,0.6724057271742793,0.651068759041904,0.8449024912303195,0.744845076613205,0.8199628497161631,0.8201312703813832,0.7878818204911091,0.8175540885543057,0.8180718582923929,0.8170958296198237,0.7860111756538588,0.6920569140864284,0.8759109199982125,0.7870276374288948,0.8565259024355999,2017-04-23
17,0.7191807969793069,0.7346023796715246,0.770918410442394,0.7155047375794196,0.7916685958832629,0.722307540239367,0.8097770020672981,0.7943261052677552,0.7922877638738668,0.8127265741364758,0.7286301784898693,0.7044768916550679,0.8944280526351448,0.7886121747277156,0.8640542682379606,0.865532035063129,0.8367681961672022,0.8398987418116692,0.8618135740539224,0.8591419252502247,0.8302727927715832,0.7295017418112014,0.8932757533093055,0.8303251089510002,0.8828967836839474,2017-04-30
18,0.764144458216161,0.7777630668813054,0.8145251189760714,0.7593604575874534,0.8291203292606727,0.7659103068213463,0.8476294307025192,0.83642729283182,0.8413720935682931,0.8563840019261043,0.7811527682762159,0.7548775203448609,0.9321455111377137,0.8268797900555614,0.8992591589765399,0.901830995592517,0.8775312755538776,0.8612374358321041,0.8967345566120871,0.8927763639866071,0.8675133595512872,0.762992528619471,0.9081244099166104,0.8653538548503297,0.9056766626293259,2017-05-07
19,0.8032028819853377,0.81436919968153,0.8499701108815895,0.7963015600807151,0.8601706190904297,0.8027427854950971,0.8759361892590831,0.8703939615548735,0.8812234877121862,0.8922175554014824,0.8275325083329234,0.8002973852086691,0.956531574399331,0.8583149094306093,0.9250396518732105,0.9281779209548295,0.9082454264756561,0.8808120155601635,0.9219281775217854,0.9171581547739972,0.8966778876031398,0.7920892330716796,0.9201689485743771,0.8913349009480223,0.9238623873617033,2017-05-14
20,0.8360345576831747,0.8440486403130094,0.8772115343142741,0.8263446835427748,0.8849045615029443,0.8326770863293109,0.8953778776666894,0.8963679950509831,0.9118108108366809,0.9192532857089649,0.865329749125892,0.8387696331468228,0.9696749930755404,0.8832587741651838,0.9424960080834628,0.9457662095436705,0.9296770556773448,0.8977961915654227,0.9385453104692263,0.9333346665163833,0.9176033497068632,0.8170488354175897,0.9293964106901605,0.9093256652240599,0.9373727295164122,2017-05-21
21,0.862437121488484,0.8664776028062033,0.896354219994409,0.8495873482673015,0.9035732561261809,0.8556698679480043,0.9067464166853716,0.9146173219005167,0.933245452532818,0.9369384042312123,0.8929709086345189,0.8683286448662226,0.9741487189598598,0.9022770625246083,0.9528235287511024,0.9559078256608,0.9429534427700903,0.9113597214433927,0.9478873359231698,0.9424914021091577,0.9311449740425597,0.8381687552396837,0.9358306996119368,0.9206297374715768,0.9462500463091625,2017-05-28
22,0.8822082095800776,0.8813323281240502,0.9075029986422773,0.8661270858807075,0.9164278025881036,0.8716778031917969,0.9108337326073959,0.9254098706838421,0.9456388023916374,0.9460203630855556,0.9112378129767198,0.8878070282281463,0.9725257038458066,0.915935452774206,0.9572175130721582,0.9599147317371095,0.9492018673650389,0.9206723892072443,0.9512556343523755,0.945813864447713,0.9382135538368281,0.8557464122935411,0.9394957186876821,0.9265507074837074,0.9505366949556642,2017-06-04
23,0.8953412203572144,0.8886612640842368,0.9108955284956778,0.876218046525958,0.9237802830516051,0.8808540383631744,0.9085082071884911,0.9291822429343057,0.9493473471694696,0.9474967500238038,0.921308930135992,0.8982082966024003,0.9672582702622949,0.9248178010496175,0.9568463419581306,0.9590730347881979,0.9495837363935364,0.9252690709156143,0.9499456550319014,0.9445096943478135,0.9397204079280058,0.8700816185361826,0.9404625419706127,0.9283703134570365,0.9503495067536474,2017-06-11
24,0.9028930815234222,0.8898199724900889,0.9074910879138406,0.880664392391159,0.9264671861961058,0.8840416941875399,0.9009067180605239,0.9271070584394301,0.9457970751907043,0.9423651527977662,0.9243627280958326,0.9009015356758865,0.9597614146822452,0.9296642802690224,0.952783864836944,0.954578042924429,0.9455539275179385,0.9259667708646682,0.9452269659869877,0.9398831332551139,0.9367364029550189,0.8814825868444953,0.9392078780984374,0.9271823853675324,0.9464457372463999,2017-06-18
25,0.9062801679756616,0.8864507921774475,0.8984928454114733,0.8803909567182697,0.9255923388216185,0.8822352697855158,0.8892250500749663,0.920557641553919,0.9367056167982531,0.9316815709997633,0.921593435107642,0.8972558311355068,0.9509213133036377,0.9312947523581618,0.9460831912021053,0.9476051432386536,0.9387169273608333,0.923863788582129,0.9383620776936719,0.93326476460815,0.9307155436631965,0.8902593732329166,0.9364152248772823,0.9239849591288093,0.9399091249799811,2017-06-25
26,0.9069191363505187,0.8801960619821534,0.8851041606677232,0.8763225727492494,0.9222616985257923,0.8764292642777253,0.87465898808329,0.9109073211190106,0.9237906088543714,0.9169586522064144,0.9142976974969741,0.888625466076181,0.9416199274037014,0.9305297143977957,0.9377974305471206,0.9393297228237225,0.9306784149913563,0.9200584235957199,0.9306135004702276,0.9259851724343042,0.923168165593371,0.8967220337158834,0.9327697283102103,0.9197753071353795,0.9318260107077575,2017-07-02
27,0.9062018015823964,0.872649900418426,0.8685377026719304,0.8693954002035937,0.9175799028732268,0.8676208043939815,0.8584010622763568,0.8995229980019727,0.908755222201364,0.8999239018137228,0.9038130885928488,0.8762685289740237,0.9327359636489101,0.9281881464735833,0.9289587425323825,0.9308987693175517,0.9230358395863363,0.9156185269474838,0.9232114959928859,0.9193331507143659,0.9156046042863746,0.9011892037462429,0.9289525938333503,0.915547185822856,0.9232798408079939,2017-07-09
28,0.9048857779744394,0.8648153234386688,0.8502438040951537,0.8606844429574304,0.9125529602535856,0.856839227070742,0.8416039060098356,0.8876607790244155,0.8930532880167779,0.8823060771861526,0.8914772892364663,0.8614046682394693,0.9249049532992292,0.9249756830430901,0.9203424760047711,0.9231111393211456,0.9167717358035511,0.9112387008647768,0.9168304808869601,0.9138771905231681,0.9093785288413166,0.9040846887104332,0.9253505987505227,0.9120316490184905,0.9151378020522777,2017-07-16
29,0.903057468608429,0.8572989688078038,0.8319243308334554,0.8513578102102328,0.9080216440157239,0.8451354685812842,0.8253933988470055,0.8764833298587948,0.8779283501412691,0.8658099286851635,0.8785927098219702,0.8452534313037716,0.9183550319505681,0.9214080688127426,0.9125517690792881,0.9165322417086167,0.9118384621311417,0.9073632565117759,0.9116760848497203,0.9095782960361158,0.904992477064519,0.9059028182496462,0.9218572601868131,0.909519640650596,0.9079047780198795,2017-07-23
30,0.9007710252803663,0.8507001590893697,0.8152932347994378,0.8425853294300665,0.9048109640817547,0.8335608638169318,0.8108949266070771,0.867150390381495,0.8646173679730956,0.8515273156413374,0.8658154133460987,0.8290175691017592,0.9132754696429966,0.9179829330022858,0.9061865817036603,0.9117231770515799,0.9080900982266722,0.9044318859046082,0.9079392590886584,0.9063784500145982,0.9026613249619122,0.9071392235376555,0.9183190382347663,0.908260118152876,0.902051088557084,2017-07-30
31,0.8980805731884582,0.8456151455172468,0.8020643959742548,0.8355320460629606,0.9037459303737907,0.8231631289962982,0.7992285174352577,0.8608201227071716,0.8543557592990656,0.8399014393468973,0.8532352818844658,0.8135920289350301,0.9098555364165841,0.9151979048314643,0.9018425526539602,0.9092402159833795,0.9053807237477058,0.9028811882592301,0.9058103040019646,0.9042191973941227,0.9025997230661731,0.9082862319071162,0.9145823929869277,0.9085020389590341,0.8980470535101761,2017-08-06
32,0.8948786721390338,0.8423056745558364,0.7935147546261888,0.8308421857938155,0.9054443229357675,0.8145958633217553,0.7909306842872925,0.8580500773792582,0.8477920917763646,0.8313443334748385,0.8409230485498586,0.7996021313606683,0.9081659610361766,0.91344550878419,0.8996446930990747,0.9091135907215091,0.9035112244292751,0.9028109196248358,0.9052317743428115,0.9028754145403977,0.9049595961870929,0.9094763426243877,0.9104323472747158,0.9103495643541322,0.896191561742384,2017-08-13
33,0.8905144540928288,0.8404029031895455,0.7894515971325444,0.8281781543387096,0.9092367897636517,0.8077696988782979,0.7854379302731352,0.8578948001954392,0.844106365734925,0.8262663433734487,0.8289488257709737,0.7876640778144386,0.9075411968043686,0.9124654499967312,0.8988308136500378,0.9103818756017987,0.901952091552437,0.9036858383562709,0.9055262519933138,0.9017048968580271,0.9090353774896447,0.9101637274283443,0.9052723290146152,0.9130075076866433,0.8957187217182462,2017-08-20
34,0.884222919459975,0.8394681298721776,0.7893735509036842,0.8270935885513864,0.9139605326276798,0.8025129596998778,0.7820648962232146,0.8591775520200595,0.8422525958600247,0.8245653287021524,0.8173151260079397,0.778386583405304,0.9070334320078849,0.9117471630572127,0.8985404382681876,0.9119737862252398,0.9000471534839248,0.9049003559230121,0.9059209163529529,0.9000012586220756,0.9135005535877128,0.9097274109679685,0.8983594745512169,0.9153359003958109,0.8954544383541143,2017-08-27
35,0.8752390686506037,0.8390626530575362,0.7927792433499709,0.8271421252855896,0.9184517442860755,0.7986539698204467,0.7801262229679589,0.8607215937174648,0.8411847968369411,0.8249084659291005,0.8058970260819445,0.7715630121402981,0.9056942777504123,0.9107795707938628,0.8979130909148622,0.912818038192824,0.8971399795867633,0.905848883794536,0.9056429468212098,0.8970581141076077,0.9170147448028363,0.9075464178922428,0.8889506210882004,0.9161940689016286,0.8942237818608294,2017-09-03
36,0.8628502157321359,0.838672348515618,0.7991337268463014,0.8277671240878752,0.9215480737744478,0.7959051717007052,0.7788929581871527,0.8613500501202263,0.8398238051299046,0.825781990597962,0.7945554851246719,0.7654496742254607,0.9025759264619694,0.9090457138697987,0.8960592398192044,0.9117971997864125,0.8925783102650547,0.9059338736485192,0.9039164868717076,0.8922143614202775,0.9182401609356914,0.9029795994322918,0.8763151551183436,0.9144447480281326,0.890856919733159,2017-09-10
37,0.8470205398268325,0.8373352038364693,0.8074676400905503,0.8277570765007282,0.9221418909850857,0.7932908595638,0.7773772770846237,0.8598848762842114,0.8368051480511963,0.8256721382524056,0.7831514622678062,0.758132600591007,0.8967524144020578,0.9058076056101304,0.8919168093766864,0.907519799201628,0.8858666163255129,0.9046055229340051,0.8999395731705087,0.8851983074674932,0.9159793241300945,0.8952660094989715,0.8601940133053216,0.9090787462692281,0.8843755542283503,2017-09-17
38,0.8281859199436152,0.8339245211800443,0.816508883619196,0.8256596835663896,0.9191955745942455,0.7895823002176843,0.7744961692197684,0.8551474309227641,0.8306189046586123,0.823212529602919,0.7715635320970329,0.7476978221671516,0.8873257243944708,0.9000444813263087,0.8843602807915334,0.8984936019627722,0.8767098863584433,0.9013315848946417,0.8928969333483227,0.8759367765547541,0.9092439985822854,0.8836006533452463,0.8409314242941057,0.8992507270441621,0.8740464333982977,2017-09-24
39,0.8067918308006368,0.8273133481547394,0.8249791994186475,0.8200222741411887,0.9116760754398869,0.7835503693700014,0.7691664770250993,0.8459590679961265,0.8197539947259814,0.8179120137499962,0.7597471356752746,0.7325953388175009,0.8733996644084159,0.8907171085500104,0.872264037204874,0.8832262178469451,0.864826204449873,0.8955798399097793,0.8819731889572311,0.8643581752549956,0.8970630178089848,0.8671784681387951,0.8189110167640098,0.8841260548752718,0.8591523088437969,2017-10-01
40,0.783283915784788,0.8164131156612981,0.8316014638597791,0.8094424953577523,0.8985503443599695,0.7740052030556694,0.7603403652731133,0.8311608016793912,0.8027224446091461,0.8096012553058801,0.747678674758966,0.7128633586761524,0.8540780424131004,0.8767862548129132,0.8545372833245751,0.8602885396052411,0.8499336546858293,0.8868349704022991,0.8663676544351733,0.850394319858584,0.8784653317437053,0.8452234909273164,0.7945164193943481,0.8628700942848953,0.8389759321656439,2017-10-08
41,0.758136764537154,0.8011151676537724,0.8352932318379831,0.7938026036864967,0.8791222233631527,0.760759240781271,0.7478717666646657,0.8106589456409863,0.7792883234467365,0.7981114163077512,0.7353345515730948,0.688973177849837,0.8287811329470802,0.8574580695596481,0.8309782072076708,0.8298670538702915,0.8318670121932523,0.8750131625059605,0.8460757862754597,0.8341617840595408,0.8528568236778833,0.8177026692942393,0.7681455636155584,0.835018644754732,0.813122540421901,2017-10-15
42,0.7318864876091048,0.7823479467659127,0.8353858181763194,0.7743444319843872,0.8542310859370215,0.7446857178082892,0.7325690070732893,0.7859484510664901,0.7510828205161396,0.7833123831527757,0.7226882426441548,0.6613961021265009,0.7983716478150853,0.8330571395358801,0.8023258594240311,0.7938581237538842,0.8109929234635289,0.8604872876974992,0.8222802950216059,0.8160526627033148,0.8208578936888796,0.7853692160259508,0.7402615720132529,0.8017959279943881,0.7826672416978211,2017-10-22
43,0.705077064960666,0.7610897275842682,0.8312634635394933,0.7523751399163852,0.8251535553793665,0.7267088399808743,0.7152862703766432,0.7586538652842925,0.7198894389898484,0.7657415042608441,0.7096809417491681,0.6307270257460046,0.764123039617149,0.8042265317687375,0.7693644984077801,0.7542402708794994,0.7878294878604558,0.8436521609031029,0.7962607437362095,0.7964815268000575,0.7833330855623097,0.7490141234675708,0.7113461306610722,0.7649069518834911,0.7491036967664311,2017-10-29
44,0.6782524765518622,0.738318709055148,0.8223104085922104,0.7292018385019406,0.7931662866268943,0.7077527920629229,0.6968776731982665,0.7303997356227822,0.6874916820403546,0.7464990501660261,0.6962338075073402,0.5989245429459561,0.7273087906740574,0.7716093363302318,0.7328784407669201,0.7129919933536634,0.7628948157067927,0.8249026252960266,0.7692966954818669,0.7758629473599196,0.7411469430837889,0.7094283679903773,0.6818809269758909,0.7260567590908268,0.7139255966867702,2017-11-05
45,0.6518907857536373,0.7148656578418487,0.8079403826723619,0.7060368225796564,0.7595205773377108,0.6887006707696082,0.6780662454767672,0.7026686837270498,0.6555850066982539,0.7267029174196815,0.6822676984806871,0.5687935806065696,0.689189463208837,0.7358608968352028,0.6937653912705944,0.6720459518015726,0.7367149527287489,0.8046885811145813,0.7425491588059883,0.7545670329719092,0.6951924967119705,0.6673717909527065,0.6523314378147665,0.6869420858291506,0.6786203365488458,2017-11-12
46,0.6259783314548469,0.6911061754627781,0.7877870946821877,0.6837996626280987,0.7249038833843744,0.6703087223918377,0.6591703154889398,0.6762675639552118,0.6254456456433736,0.7074624824220793,0.6677033670948345,0.5431517407362668,0.6507383295067762,0.6979090253907426,0.6532731160024648,0.6331932935827724,0.7099923954507606,0.7836299053245681,0.7166146548339462,0.732752188120392,0.6465752817505124,0.623508111124353,0.6228026837280721,0.6490749668267388,0.6445353149360677,2017-11-19
47,0.6002792632235995,0.6673283004033823,0.7615836529066347,0.6633536158666263,0.6894503775359908,0.6533087901922867,0.6404303564619319,0.6518023197120296,0.5982251928439524,0.6889591745623814,0.6524572195703117,0.5247736257027426,0.6126467517989312,0.6589489002638302,0.6127167245824169,0.5981979422439063,0.6836027869212584,0.7623791744030745,0.6919218781207768,0.7105138759868443,0.5964968553789141,0.5784825555573637,0.5930459789798908,0.6137861941066193,0.6128805555447271,2017-11-26
48,0.5745566434747618,0.6438200711491068,0.7290636519832818,0.6455619395145974,0.6532709872560546,0.6384327174336302,0.6220868416228905,0.6298788613271856,0.5750752217495104,0.6696251099864503,0.6364398854835498,0.5146730350273369,0.5755942483158373,0.6201869326834827,0.5734113266303348,0.568823821331616,0.6584290446632419,0.7415889648271875,0.6688994955929721,0.6879475493909946,0.5461592446034561,0.532940351303784,0.562797777429803,0.58239894506913,0.5848603104847165,2017-12-03
49,0.5485710450382343,0.6208466131808322,0.6899737614634531,0.6311790120838093,0.6164766367046735,0.6263209386410875,0.6043554313938866,0.6110688967901098,0.5570788128695682,0.6476986108479887,0.6195615949072018,0.5115234434781136,0.540260304576518,0.5828295046791837,0.5366151133122143,0.5466471090733024,0.6353540722803143,0.7218493115574166,0.6479560642868656,0.6651488683493927,0.49676147052161235,0.4875511945764258,0.5317945480880812,0.556236320877484,0.5616787621795993,2017-12-10
50,0.5219715546191039,0.5984328737931571,0.6446461587179868,0.6198179261219151,0.579158183984632,0.6166557257073938,0.5871916939640919,0.5952767357147387,0.5439825277341778,0.6214179993006987,0.601732587153441,0.5138364725801243,0.5071257036052956,0.5479056289188797,0.5029896464440118,0.5312760038912696,0.6151762215256494,0.7030946782617246,0.6291077321836178,0.6422175359593056,0.4494399954933311,0.4432412716802495,0.4998647911884101,0.536158328619107,0.5441167910697525,2017-12-17
51,0.4942533029654229,0.5764604373702803,0.5942215739027055,0.6104105379662709,0.5413389946857803,0.6085474210517704,0.5703959478721669,0.5817995028252297,0.5343169912468815,0.5894721322584903,0.5828748894387689,0.5201235753885372,0.47600288932642326,0.5158477333137498,0.47284035841388,0.5211440125472895,0.5984094526166736,0.684868216599564,0.6120136418270633,0.6192569336271022,0.40527217263013554,0.40108986844465194,0.4671465554939237,0.5214673508617947,0.5315314944320603,2017-12-24
52,0.46490015890945036,0.5548089695560279,0.53989988300679,0.6018795864257434,0.5030282595167623,0.6010987125043402,0.553766433826659,0.5699121969640475,0.5265685194517679,0.5526033793622742,0.562945406930934,0.528681268821604,0.4465639400600738,0.48696295012825797,0.4464679152453026,0.5146689199660972,0.5855079974237714,0.6667078409891316,0.5963199264450885,0.5963705767971242,0.36533303972837383,0.36217831975228737,0.43384290162524575,0.5111386354798856,0.5229809444170883,2017-12-31
53,0.43339599128344475,0.5333618353961791,0.4828809620194198,0.5931512177604038,0.4642351691862221,0.5934162459823363,0.5371048260416822,0.5588900772222516,0.5192238266363995,0.5121388576596176,0.54190746472909,0.5371701185804486,0.41848093412642084,0.4615584116268687,0.4241720083639306,0.5102763775454393,0.5769260878173272,0.6481554055990767,0.5816728965005712,0.573662144258019,0.33069714922131677,0.32758806393879675,0.40015689020299966,0.5041474303477178,0.5175232131754027,2018-01-07
54,0.3996512895698877,0.5122788088964457,0.4246929876115874,0.5834061734474725,0.4250494367380287,0.5849024045938512,0.5204693406574612,0.5481767738926753,0.5110272758659961,0.46940572650976514,0.5197243879323904,0.5431336317935153,0.3915125926929358,0.4399367602025236,0.40617950997314206,0.5069797975294862,0.5730878382032998,0.6290471317252149,0.5678335269310659,0.5513409925139297,0.30237815801152956,0.2984082690575181,0.36638380165397993,0.4995010019732159,0.5142410641967157,2018-01-14
55,0.3655210567765453,0.49218273643239674,0.3683605129560088,0.5722517224203989,0.38672509179576414,0.5754550247125281,0.5043479826232409,0.5376738294895104,0.5014239469724462,0.42581821893848965,0.4964369356370897,0.5441153155892481,0.3666704533455532,0.4223357167349033,0.3925952970637222,0.5047772773481913,0.5739818780619758,0.6097123986392025,0.5548746409222673,0.5299038853984083,0.28127027122620557,0.2757410528819884,0.3341523731285418,0.4966695918369026,0.5125742865769052,2018-01-21
56,0.3334140052825284,0.47374064149447137,0.3173341914717048,0.5593358243418918,0.3513921671722021,0.5650192089650832,0.48926975875065726,0.5273598972216011,0.48997691785388886,0.3838579492253595,0.47263731828925293,0.5380366970332451,0.34590864196377685,0.40894415675212714,0.38351260828033384,0.5037608534211659,0.5792691887147304,0.5905276328950779,0.5429215757311673,0.5098959850575769,0.2682538031047742,0.26068976858935367,0.3060946018549628,0.4954717724141333,0.5122312867063842,2018-01-28
57,0.3057388875327486,0.4576195475731083,0.27506470740984,0.5443064388746592,0.3212020880935202,0.5535400599782327,0.4757636758513457,0.5172136302977917,0.47624926640846277,0.3467222900885969,0.44915698500424023,0.5255113972635158,0.3312043028803468,0.3999497629556605,0.37902468226763963,0.5040225621680213,0.5886027501594817,0.5718692610468787,0.5320996686147573,0.49186245363755704,0.2642090678866646,0.25435776935675974,0.28486698514850983,0.49573462258838474,0.5129270307373137,2018-02-04
58,0.28485683378401094,0.4445017349734618,0.2449078384972011,0.5270965336858652,0.2983049239228256,0.5411531120424408,0.46440344442178344,0.5072923496659121,0.4599571804412049,0.3176218236441327,0.4268283536160458,0.5083209609415582,0.3245329239309049,0.3955402180473191,0.37922475774228903,0.5057157890042872,0.6016354137834151,0.5541947745080462,0.5225770576269395,0.4763636749925254,0.2697766018731177,0.2576261619937707,0.2731237231455192,0.4972858528002551,0.5143772804508014,2018-02-11
