,0,1,2,3,4,5,6,7,8,date
132,0.2783726056881537,0.47061624524999934,0.432221711276503,0.5834904350215271,0.41198099749765055,0.5061768195053524,0.5276597143470101,0.6230117566809074,0.8101091621540776,2019-07-14
133,0.2843360840491802,0.4691825299295377,0.4388802716764214,0.5905998831420768,0.4172513105059519,0.5088289515482843,0.5279246454966516,0.6430910232493365,0.8062107975177096,2019-07-21
134,0.29413533374613043,0.4714957463257582,0.44822821326917883,0.5929020594963614,0.4264494667333229,0.5141333858601775,0.5306646245013941,0.6564660054627814,0.8007487226082435,2019-07-28
135,0.30627553845004996,0.47732394194761435,0.4594132306101757,0.5921797664260853,0.43860444554070765,0.5215105298703897,0.5355520637609424,0.6641015042317422,0.7948923713569755,2019-08-04
136,0.3192591563132564,0.48643310205569523,0.47158113195569656,0.5902176593204145,0.4527426493601382,0.5303807910082794,0.5422579937255685,0.6669647183678515,0.7898111913376874,2019-08-11
137,0.3315961188756362,0.4985639985263494,0.4838765829071423,0.5887727638892404,0.46788350111772714,0.5401323827270318,0.550440410584327,0.6660126698995132,0.7866499318807209,2019-08-18
138,0.3420548684317124,0.5125852510924461,0.49540472367348587,0.5886463720237185,0.482804996766111,0.5499623385765796,0.5593064444802525,0.6618503573733939,0.7856990093260445,2019-08-25
139,0.349722231236482,0.5262913297712333,0.5052220146669998,0.5894626860242967,0.49598778882210215,0.5589973965598827,0.5675079352452372,0.654649224335893,0.7861966365127634,2019-09-01
140,0.35370464471409235,0.5374105412853838,0.5123819178206181,0.5907734042153018,0.5058942146449072,0.5663641860252313,0.5736625190653537,0.6445540090922495,0.7873162147838115,2019-09-08
141,0.3531085473068383,0.5436711938406218,0.515937895715602,0.5921302247709692,0.5109866128909588,0.5712027802741819,0.5763878330288482,0.6317094499549845,0.7882311452413268,2019-09-15
142,0.34738959817128406,0.5433102763997215,0.5151657844695738,0.5930333652172686,0.5101722655433863,0.5728849756953596,0.5746109562176206,0.6162627830746495,0.7880322370382858,2019-09-22
143,0.33734092121804704,0.5365129515469569,0.5101930786355406,0.5927858796538386,0.5040625230803828,0.5709779985979471,0.568444085729272,0.598370810959656,0.7854939841251041,2019-09-29
144,0.32407577869063786,0.5239307007385443,0.5013511274930519,0.5906436287343432,0.4936766253435741,0.5650551945233836,0.5582830909635544,0.5781926259416418,0.7793151665903477,2019-10-06
145,0.30870743283256674,0.5062150054306997,0.48897128032165704,0.5858624731124463,0.48003381217458596,0.554695281357568,0.54452384132022,0.5558873203522441,0.7681945645225827,2019-10-13
146,0.2923292921431473,0.48406373496128036,0.47339878514547384,0.577740665632474,0.46413488081385323,0.5400620899651773,0.5275941844054168,0.5316246193437026,0.7509425091871382,2019-10-20
147,0.2757476889524052,0.45884550647420086,0.4551798595542946,0.5661894310588957,0.4467139568227001,0.5224224731187691,0.508384358238982,0.5057279938492301,0.727982311455897,2019-10-27
148,0.2595529665335937,0.43243359128346154,0.4350119257016269,0.5515811791691655,0.4283045285427822,0.5031654795553959,0.4881324920278242,0.4786365893503578,0.7009508484284022,2019-11-03
149,0.24433019360474822,0.40671358459727514,0.4135960982281477,0.5342995820975129,0.40943518465968154,0.48368015801210973,0.46808521064666025,0.45079237615595763,0.6715146330671212,2019-11-10
150,0.23066299356575215,0.383567287385049,0.39163338543987675,0.5147285493285843,0.3906339186734171,0.46514591712852427,0.44948692349966557,0.422637973794065,0.6413386485761249,2019-11-17
151,0.21883959975903974,0.3641010447642016,0.36980306326496937,0.49330049935746745,0.3723070817333788,0.44778663747804437,0.4331292483549915,0.3947486873791407,0.6117752304425745,2019-11-24
152,0.20849452138529098,0.34770504994207113,0.3487363119705756,0.4705552053799905,0.354591819782956,0.43155410852338827,0.41880173532079695,0.36799346688241114,0.5834847972957222,2019-12-01
153,0.19917463469788543,0.3335394427437062,0.3290578645102802,0.4470468316909642,0.33758919130276305,0.41640010003905986,0.4061596054559817,0.34328062591889835,0.5570350150122857,2019-12-08
154,0.1904268159502029,0.3207643629941558,0.3113924538376682,0.42332954258519984,0.3214002547734144,0.4022639416090026,0.39485807981944576,0.321518478103625,0.5329935494689829,2019-12-15
155,0.18185244143737556,0.3086269633196113,0.2962996162572073,0.3999858386560777,0.30614383780224164,0.38893246635379164,0.3845607960433282,0.30352298176715864,0.5118376622691345,2019-12-22
156,0.1734594467922958,0.297023494322554,0.28385253419844547,0.3778096035787227,0.29207132210402964,0.37609024718460277,0.3749941777014331,0.2894211434139884,0.49337021733963027,2019-12-29
157,0.16543947447229096,0.2861435062960539,0.27390462751850014,0.3576902360271313,0.279493984941113,0.3634199697896298,0.36591301865669956,0.2790286616031171,0.47708934706134615,2020-01-05
158,0.1579850657963828,0.27617798462334575,0.26630824079511733,0.3405176020219741,0.2687233966395886,0.3506087390516178,0.35707225158545086,0.272159711690538,0.4624916927899051,2020-01-12
159,0.15128957114768726,0.2673186561628718,0.26091279528159705,0.32716089522449165,0.26006473651992523,0.3375831163268551,0.34823153198856494,0.26861751189320593,0.44908191462281977,2020-01-19
160,0.14557947147356026,0.2597876106233882,0.2574480043006784,0.3176427917736658,0.2535614770438453,0.3246267546063999,0.33934391146924237,0.2677565938511463,0.4366930340881601,2020-01-26
161,0.14112528233871474,0.25384729369689873,0.25548447453029066,0.3108608413268137,0.24890924989072868,0.31205243731414767,0.3306194889692827,0.2683351292515224,0.4255945056658998,2020-02-02
162,0.13820056467394543,0.24976294203283916,0.2545818090787042,0.3056347815326406,0.2457796306090295,0.3001729610143299,0.32228614042716114,0.2690700464488198,0.41608596686446714,2020-02-09
163,0.13707887941004734,0.2477997922806457,0.25429961105418936,0.3007843500398524,0.243844194747202,0.2894827217119809,0.31457174178135383,0.2686782737975241,0.40846705519229176,2020-02-16
164,0.13799997502248534,0.2482504781679199,0.25446154530662213,0.29556070854622934,0.24297262976850958,0.28111385532968425,0.30786295004500275,0.2664939891244767,0.40325507365096364,2020-02-23
165,0.14106233927969497,0.25152209215040133,0.25599446626364614,0.2910174097799385,0.2438622894172923,0.2763384160856569,0.3032097732553482,0.26443009741572443,0.4018766819025093,2020-03-01
