,0,1,2,3,4,date
87,0.8453772514806237,0.8091451208840604,0.8172562461544686,0.8290013849340915,0.7972401105717006,2018-09-02
88,0.842525708211638,0.7978819925763109,0.8065949983007314,0.8243372752136808,0.7853972657545365,2018-09-09
89,0.8359226684532644,0.7838747545412993,0.7943557386029372,0.8177554167920185,0.7712996845268841,2018-09-16
90,0.8243138513662112,0.7667218511617486,0.7805981661660666,0.8085460758303508,0.7546111404407214,2018-09-23
91,0.8076893109940659,0.746602507906842,0.7654949129501137,0.796396894973814,0.7355230508943873,2018-09-30
92,0.78633694795451,0.7238349672091865,0.7492187381395619,0.7810906337255382,0.714353131209828,2018-10-07
93,0.7605446628652247,0.698737471501389,0.7319439905419757,0.7624100515886533,0.6914190967089898,2018-10-14
94,0.7306405127044253,0.6716542690557296,0.7138856015286578,0.7401775108985575,0.667051874195755,2018-10-21
95,0.6976446987656227,0.6433778508102742,0.6953014533461237,0.714897977564769,0.6418101066314696,2018-10-28
96,0.6631611609342161,0.6150787452550391,0.6764514920039879,0.687652109647082,0.6164444875457951,2018-11-04
97,0.6288121169110482,0.5879393178575868,0.657595663388246,0.6595385910734138,0.5917117238875695,2018-11-11
98,0.5962194755983843,0.5631416051983054,0.6389935131317213,0.6316559852792487,0.5683684075969275,2018-11-18
99,0.5667310358938272,0.5415757018886693,0.6209032972116857,0.6049958986611138,0.5470690412946053,2018-11-25
100,0.5409171263090057,0.5233036545616301,0.6035830123572135,0.5802465706134352,0.5281785671285126,2018-12-02
101,0.5192111780696795,0.508241706842238,0.5872906552973791,0.5580428235517301,0.5120109413266589,2018-12-09
102,0.5020466224016085,0.4963061023555434,0.5722632985538925,0.5390194798915153,0.49888012011705274,2018-12-16
103,0.48977514100800745,0.4873698091206052,0.5584947707378534,0.5237450408581827,0.48904657026429377,2018-12-23
104,0.48179807739250646,0.4808027162368292,0.5458219689051305,0.512017023841916,0.4821489435208441,2018-12-30
105,0.47690365363964893,0.47565014575868453,0.534079174585671,0.5031355373069586,0.47742472066359404,2019-01-06
106,0.4738698731436599,0.4709520102898911,0.5231014265182881,0.49639239956878756,0.4741046962865072,2019-01-13
107,0.4714772152446841,0.465751245951956,0.5128062326018105,0.4910808217112542,0.471421770292668,2019-01-20
108,0.468931071217792,0.45960967289498045,0.5032665669330852,0.48673303615540575,0.4689701473152014,2019-01-27
109,0.46633991875652725,0.453191921240895,0.49457262660505497,0.48338927922993385,0.46711193085711566,2019-02-03
110,0.46392775328725466,0.44730368635751666,0.4868146087106623,0.48115476826476683,0.46630744972374977,2019-02-10
111,0.4619185702363396,0.4427506636126625,0.48026765322099474,0.4801347205898331,0.4670170327204425,2019-02-17
112,0.4606878011646378,0.4404220298952709,0.4763556046645916,0.4805607750494283,0.4697745593988331,2019-02-24
113,0.4618521947764501,0.4418912574487347,0.4769426850194143,0.483700843591437,0.4757168024219217,2019-03-03
114,0.4676365156983946,0.44906699673683387,0.48389401675898736,0.4913304204123079,0.48627584062252893,2019-03-10
115,0.48026969496564653,0.46386019502077547,0.4990303996797577,0.5052284778986926,0.5028857764090227,2019-03-17
116,0.5019573518386018,0.48815899135828394,0.5228621367977337,0.5271543804188863,0.5269634092387856,2019-03-24
117,0.5333485520163161,0.5223285952706971,0.5544034789806735,0.5575582427841942,0.5587702009669491,2019-03-31
118,0.5725842787002106,0.564280312340413,0.5925870392212539,0.5947805794808958,0.5967060122220406,2019-04-07
119,0.6175782143410526,0.611703057455792,0.6363454001620655,0.636970717608927,0.6390019917355012,2019-04-14
120,0.6662440413896098,0.6622857455051944,0.6841917062483973,0.6822779842682234,0.6838892882387722,2019-04-21
121,0.7164051928318059,0.7136685455385822,0.7331661211708699,0.7287653915761,0.7295191363110965,2019-04-28
122,0.7653491664877735,0.7632021555378202,0.7799856408976117,0.7739833809149527,0.773568210328158,2019-05-05
123,0.810166400471159,0.8081308369466309,0.8213672613967488,0.8152939249026249,0.8135386921143158,2019-05-12
124,0.8479470283036648,0.8456986866915324,0.8542160377423342,0.8500587048438941,0.8469324937836656,2019-05-19
125,0.8758414598455618,0.8732087280591673,0.877870245005663,0.8756943898263833,0.8713051100582003,2019-05-26
126,0.8930851141483431,0.8900022966388796,0.8933638427799484,0.8915197225433963,0.8860655030835944,2019-06-02
127,0.9014813246423872,0.8979311301289361,0.9017652856754256,0.8991960551032416,0.8929053806490945,2019-06-09
128,0.9029915979373091,0.8990015968827347,0.9041441617789701,0.9005290349154754,0.8936570584780743,2019-06-16
